app_name,package_name,review_id,user_name,review_text,rating,review_date
Paywatch,my.paywatchglobal.paywatch,b61778ad-e9eb-469f-9f13-f94e911e7aa9,Ayu Sharisky,tagihan biaya layanan dapat dilihat di halaman profil pengguna,5,2025-11-16
Paywatch,my.paywatchglobal.paywatch,e35f228d-c5ea-4d50-8029-6ce81b7e795d,M Reza Fahlevi Dedi,sangat mudah dan membantu,5,2025-11-16
Paywatch,my.paywatchglobal.paywatch,bc2024a8-3cb9-4a66-a286-bdc4e7cd710b,Rosanti,membantu sekali meringankan kebutuhan ekonomi karyawan,3,2025-11-10
Paywatch,my.paywatchglobal.paywatch,deb2e25a-7e6c-4389-8ff4-fa06305c59b0,Amoy Amelya,sangat membatu sekali,5,2025-11-08
Paywatch,my.paywatchglobal.paywatch,55d0161e-1a3f-48b6-a008-6a5e408e8dc0,Satriyo G.pamungkas,bagus tapi kenapa setelah di lunasin pinjaman pertama 500rb malah jadi 125rb,5,2025-11-07
Paywatch,my.paywatchglobal.paywatch,824466a9-072d-4b2c-ad25-ca0bbd99a977,Heru Permana tena,mantap sekali sangat membantu,5,2025-11-05
Paywatch,my.paywatchglobal.paywatch,cfe569c1-c178-42e9-8522-fe8c13a5d9eb,ryan beloy420,biaya layanan berbeda antara satu perusahaan dengan perusahaan lainnya,5,2025-11-02
Paywatch,my.paywatchglobal.paywatch,a30d150f-676a-4d7e-8afc-5f8a3a7655d4,Sarwo agung,sangat mudah di gunakan.sangat membantu sekali,5,2025-10-29
Paywatch,my.paywatchglobal.paywatch,d51efdf7-055c-45d2-a646-7a3966bb1c1a,Siti Aisah,sangat puas,5,2025-10-25
Paywatch,my.paywatchglobal.paywatch,a21d9889-5a1d-40e2-a6a4-95bdcbfee1f3,Maryanti Maryanti,bagus banget dan sangat msnarik,4,2025-10-22
Paywatch,my.paywatchglobal.paywatch,8071df65-c731-4170-99f9-bea30e0211de,Abdul Rohman,good 👍,5,2025-10-21
Paywatch,my.paywatchglobal.paywatch,528cf92e-acf3-49bf-a851-e810d56f2c2c,Erwin Putra,"minta daftar baru lagi, padahal sdh terdaftar dan ga ada menu login",1,2025-10-15
Paywatch,my.paywatchglobal.paywatch,a6a46afb-b3f6-4fc4-a8e3-8827ec441eee,Caspan 12,bagus,5,2025-10-11
Paywatch,my.paywatchglobal.paywatch,8f464d65-5741-41fd-a8f2-5611679e1531,Randi Renaldi,"aplikasi dongo penangguhan Mulu,Sabtu Minggu libur udh kaya kantoran,kan bisa secara otomatis di atur di aplikasi nya,..",1,2025-10-11
Paywatch,my.paywatchglobal.paywatch,f5f025fc-42dd-459c-a264-b05da2014624,Wanda Pradana,kenapa ya kode otp sms ka bisa masuk2,1,2025-10-11
Paywatch,my.paywatchglobal.paywatch,e26d6d0b-9b97-464c-b3f1-572b6647c608,Jahnuludin Arqha,"sangat membantu,klo bisa limit ya ditambahin",5,2025-10-06
Paywatch,my.paywatchglobal.paywatch,86451aef-a031-456d-a876-4a3b517b5c43,bang ir,"tdk bs login ulang sll sj ada keterangan email sdh terpakai ,bgm solusi krn sy sangat memerlukan aplikaisi ini",4,2025-10-04
Paywatch,my.paywatchglobal.paywatch,0c14ac17-f6c0-4a06-9134-d4d4f87da422,Erwin Yuliansyah,ok,4,2025-10-04
Paywatch,my.paywatchglobal.paywatch,e5bceb3f-aacb-48ce-8236-b3838fcb54ad,D'Cas channel,bru minta otp. otp masuk berkali2 0tp kadaluarsa biarpun minta otp lg.. g jelas,1,2025-09-29
Paywatch,my.paywatchglobal.paywatch,3e8c1a33-8ba6-42a9-83ce-8d5590a14e07,Miska Antika,membantu saat kepepet,5,2025-09-26
Paywatch,my.paywatchglobal.paywatch,fa0e9638-92cb-4e6c-8b88-41fd53ab3cc7,Yunita Sunarsih,Dapat membantu kebutuhan yg tidak terduga,5,2025-09-20
Paywatch,my.paywatchglobal.paywatch,849cfa2a-4387-4ca5-a4c4-d616ea97ece6,Elo Elo,GAJELAS BANGET GA NERIMA KODE OTP MULU,1,2025-09-18
Paywatch,my.paywatchglobal.paywatch,efe38c08-b400-4913-859e-2a478beb273e,Azkia Riri,eror,1,2025-09-17
Paywatch,my.paywatchglobal.paywatch,1b65dd9b-b80f-46da-bbc1-42167cd276f3,Imron Mbul,sangat membantu 🫰👍,5,2025-09-17
Paywatch,my.paywatchglobal.paywatch,b0393036-dcbd-4a67-a7b0-b350085b608a,Nick Era,"nice application, helpful",5,2025-09-16
Paywatch,my.paywatchglobal.paywatch,05be6ecd-b522-4701-b443-d34071ca2981,yusup padilah,"Saya kasi bintang 2, ada kendala di kode OTP, kode OTP tidak bisa dipakai / kedaluwarsa, padahal kode baru dikirim beberapa detik lalu tapi tidak bisa digunakan.",2,2025-09-15
Paywatch,my.paywatchglobal.paywatch,eb8dcdc8-aecd-4366-95da-5eaddd71b34c,Citra Hidayanti,"no HP dan email aku ganti, cara bnerin'a gmna ya biar bisa kepake lgi",5,2025-09-12
Paywatch,my.paywatchglobal.paywatch,86a29992-ae14-4f39-b1a1-9fb64cac97df,Titiek Prihatin,biaya penarikan sudah termasuk ppn sesuai ketentuan yang berlaku,5,2025-09-11
Paywatch,my.paywatchglobal.paywatch,6a3e9a56-227c-473f-80c9-30478251286e,Krisnac cahya Sumirat,sangat membantu sekali,5,2025-09-11
Paywatch,my.paywatchglobal.paywatch,506a4bd9-d9d5-45f4-9fe6-dda663fe3ea1,Rian Ian,belom pernah dapet poin berhadiah,5,2025-09-10
Paywatch,my.paywatchglobal.paywatch,1d1c7b6d-e20f-4853-8fb7-fcab83ed23be,Budi Ruhyana,sangat membantu,5,2025-09-06
Paywatch,my.paywatchglobal.paywatch,44c43373-05a0-4223-8993-c479ed48bdf3,Jepara Indah,kode otp ga bisa keluar... caranya gmn ya.. Uda coba berkali kali tap tetep gabisa,2,2025-09-04
Paywatch,my.paywatchglobal.paywatch,7edc0a78-e514-4f8a-a0a9-c4170e0f603f,wisnu saputra,ok,5,2025-09-03
Paywatch,my.paywatchglobal.paywatch,95152539-1908-414f-806e-9e3cea27ae8f,Chimink cad,kasih bintanbaja dulu soalnya baru,5,2025-09-02
Paywatch,my.paywatchglobal.paywatch,c9e7b751-0bf6-40d8-9d77-91d1f9844a07,Aldi Rosaldi,sangat puas,4,2025-09-01
Paywatch,my.paywatchglobal.paywatch,43294501-ed9f-4ef2-a5c2-fd4762132ff2,Raki Alfarezi,mantap,5,2025-08-31
Paywatch,my.paywatchglobal.paywatch,8c9d9c7d-48bf-4ce3-933e-d4bf77a10a68,Delina Tri,aplikasi ini bagus sekali 👍👍,5,2025-08-27
Paywatch,my.paywatchglobal.paywatch,5e871fd9-a9a6-4622-b3ab-f6c844408974,kakang prabu,untuk urusan kecepatan pencairan saya beri nilai tiga dari lima tidak istimewa tapi juga tidak mengecewakan sudah sesuai dengan standar layanan keuangan digital pada umumnya yang saya pernah coba,5,2025-08-23
Paywatch,my.paywatchglobal.paywatch,0c046e2a-ae67-496a-b489-f79b956c33aa,Rudi Irawan,aplikasinya berjalan normal di sebagian besar waktu tapi ada satu atau dua kali dalam sebulan saya menemukan gangguan kecil yang tidak terlalu mengganggu karena masalahnya biasanya selesai sendiri setelah beberapa menit,4,2025-08-23
Paywatch,my.paywatchglobal.paywatch,69fd4f7c-7c5b-49de-8af0-19ad80266f8b,Sri Kumiyati,sangat membantu,5,2025-08-22
Paywatch,my.paywatchglobal.paywatch,3dac7e2d-9c73-471c-97ae-169151748fa9,Sifa Fauziah,bagus sekali,5,2025-08-19
Paywatch,my.paywatchglobal.paywatch,792000f6-1e0f-401c-9a3c-9d416c91b00d,Aditya Hadi,apakah di hari sabtu tidak bisa menarik? setiap mau narik hari sabtu slalu gagal,5,2025-08-16
Paywatch,my.paywatchglobal.paywatch,889fe4a9-cb9d-4fde-af2e-81e37dc0029f,Didi Rohidi,memberikan solusi,5,2025-08-12
Paywatch,my.paywatchglobal.paywatch,e4baf0ee-6b1d-4725-99ee-a05fb362183a,Vicky Haryanto,sangat membantu,5,2025-08-11
Paywatch,my.paywatchglobal.paywatch,559d04c9-d84c-4667-94bd-df388a8a91cf,Ff Burik,sangat membantu,5,2025-08-11
Paywatch,my.paywatchglobal.paywatch,07b030c7-640a-4413-a577-e86d2b033a78,Eri Nugraha,penarikan saya tertunda kenapa ini bisa terjadi,2,2025-08-11
Paywatch,my.paywatchglobal.paywatch,0add4a15-39b5-4760-ac5c-66e824acd4eb,Mella Audina05,bagus bermanfaat di saat tgl tua,5,2025-08-07
Paywatch,my.paywatchglobal.paywatch,cb25ab1c-ade9-451f-9943-6eaa555fcb3e,Vocalis 89,min saya knpa gbsa login,5,2025-08-06
Paywatch,my.paywatchglobal.paywatch,4fe6d242-be3a-4127-ad7f-ea282b225da1,Salsabilla Azzahra,"gabisa masuk lagi karna gadapat kode otp dari paywatch, tolong dong diperiksa, masa harus nanya ke manajemen kan ribet🙏 apk nya bagus dan membantu klo lagi mendesak tapi syg bgt saya gabisa masuk lagi karna ga dpt kode otp nya",3,2025-08-04
Paywatch,my.paywatchglobal.paywatch,ffa210da-9baa-426f-b59a-652b1baac196,Rangga Saen (Saen),saya mendapat notifikasi setelah pengajuan penarikan masuk sistem,5,2025-08-04
Paywatch,my.paywatchglobal.paywatch,75bb9104-cb76-4e11-838a-ddf03556f37d,Novia Sari,sangat membantu,5,2025-08-02
Paywatch,my.paywatchglobal.paywatch,9c650f58-bb0f-4a26-a082-300a0aa5dc2d,Tupitri pitri,kenapa tidak bisa menerima kode OTP ya ?,5,2025-08-02
Paywatch,my.paywatchglobal.paywatch,f5356c4c-d785-4e1a-88e3-035e846691af,Ade Gendut,sangat puas,5,2025-07-31
Paywatch,my.paywatchglobal.paywatch,7d67f102-63f1-475a-b456-b7339048cb56,Hendra Pranata,aplikasi paywatch ini cukup membantu tks,1,2025-07-30
Paywatch,my.paywatchglobal.paywatch,fdd3e3f4-ef07-425f-b6a5-b249f7cbeb9e,Kurniawan,"Alhamdulillah Sangat membantu Pisaaaaan, qwkwkwkwk",5,2025-07-19
Paywatch,my.paywatchglobal.paywatch,eecb69d2-ee77-4e72-bb11-3b2e8a1f59dc,wildan ard,Sangat membantu,5,2025-07-18
Paywatch,my.paywatchglobal.paywatch,67512203-4cec-4ad1-a531-dd6e65badb2c,Apit sopiyudin,sangat membantu,5,2025-07-15
Paywatch,my.paywatchglobal.paywatch,d786315b-fa78-43f4-8019-14aec4529be1,Si Mon,pengajuan penarikan saya sempat pending sekitar tiga jam sebelum akhirnya disetujui dan dana masuk tidak ada penjelasan kenapa pending selama itu tapi akhirnya berhasil jadi tidak ada masalah besar,5,2025-07-12
Paywatch,my.paywatchglobal.paywatch,edbab52a-e747-4f27-aa56-474c2d0fb9b3,Al Faroh,proses pencairan berjalan normal sesuai ketentuan yang tertulis di aplikasi yaitu satu hingga dua hari kerja jadi tidak ada yang mengejutkan dari sisi waktu prosesnya sudah sesuai ekspektasi awal saya,5,2025-07-06
Paywatch,my.paywatchglobal.paywatch,15770a05-3da0-4759-b0b0-9cbcd47ea617,Alvin Yahya,"untuk kebutuhan mendadak sangat membantu sekali, proses mudah dan cepet 👍🏻",5,2025-06-21
Paywatch,my.paywatchglobal.paywatch,c52694c0-c218-489c-89e0-061bfc1bf863,Puji Santoso,sangat membantu,5,2025-06-20
Paywatch,my.paywatchglobal.paywatch,c230200c-df29-4082-bcdc-56798cdc2f96,Gede Suardana,layanan yang sangat membantu di saat perlu pendanaan mendadak,5,2025-06-18
Paywatch,my.paywatchglobal.paywatch,81a64656-7b39-4250-b6ca-65ac332e46ce,Diniyah Syaputri,aplikasi bagus,5,2025-06-15
Paywatch,my.paywatchglobal.paywatch,4b66c35f-c608-4431-87eb-1863a3c96089,sahid maulana,apk mantab,5,2025-06-12
Paywatch,my.paywatchglobal.paywatch,d7257fad-705f-4f0d-855f-8ac0d7940850,Keluarga Cemara,good service,5,2025-06-12
Paywatch,my.paywatchglobal.paywatch,ae1aa132-36f9-4daa-957b-38bb5d9c8a86,lilis isnaini,"kode otp gak mau masuk kenapa yah? kan ribet kalo harus ke hrd terus buat minta kode dari dia,, harusnya kita yang dapet casback karena pake kode referal malah jdi ke pihak hrd,, tolong perbaiki sistemnya",3,2025-06-01
Paywatch,my.paywatchglobal.paywatch,f83334ca-beb0-401f-9e6f-2fdb53e3d4d4,Sulastri Tri,sangat membantu... trimakasih 🥰,5,2025-05-26
Paywatch,my.paywatchglobal.paywatch,1233829a-588b-41b9-af0f-c478cf644ada,jabur askal,Bagus,5,2025-05-22
Paywatch,my.paywatchglobal.paywatch,83cd77ae-2702-4983-ad1d-3b01c4eb59b6,rr marlia06,sangat berguna,5,2025-05-18
Paywatch,my.paywatchglobal.paywatch,cc4e977d-ddd9-4887-93a1-fc16d8ec6a3b,Kaka Cell,"aplikasinya bagus, memudahkan keperluan di saat yg tak terduga",5,2025-05-17
Paywatch,my.paywatchglobal.paywatch,87e7a7ec-47b1-4abd-b373-546ac0062325,Said Abdullah,fitur penarikan aktif setelah verifikasi data karyawan selesai,5,2025-05-15
Paywatch,my.paywatchglobal.paywatch,b62c4faf-cf3d-4eb9-bb2d-1a8511877f1a,yuni wulandari,sangat menolong disaat darurat,5,2025-05-15
